Hours Worked,Inflation,New CB-Supplied Money,Real Exchange Rate,Real Money Holdings,Non-Resource GDP,Public Capital Stock,Hours Worked (Flex. Price Model),Domestic Debt,Consumption,Domestic-to-Import Ratio (Intermediates),Gdp
-3.172667307277166e-05,4.091114759098957e-05,-0.0029945359221363,-7.153912118387673e-05,-0.0001138859437387,0.0004171005429814,0.0077627528817072,-2.226504581297028e-05,0.0003930183336495,0.0001376639877519,-0.0008401869714847,-0.0001048930099546
-3.232675431450449e-05,5.086117326147388e-05,-0.0031540150598943,-8.34891723108877e-05,-0.0001111192170116,0.0004046936148901,0.0074733590121563,-2.433639825344613e-05,0.0003639583575602,0.0001507651451232,-0.0008897694292571,-8.760857165168723e-05
-3.31838177353605e-05,5.956250623448067e-05,-0.0032973990697992,-9.625629194260131e-05,-0.000106118740573,0.0003926294156624,0.0071823388568574,-2.601399266555227e-05,0.000339676460857,0.0001628356892066,-0.0009485797933285,-7.51539344778207e-05
-3.49519039665136e-05,6.692647506691962e-05,-0.0034288231057947,-0.0001091179789521,-9.972635671260832e-05,0.0003805850577456,0.0068909565883977,-2.736359135756761e-05,0.0003190947426424,0.0001740436919593,-0.0010112062026938,-6.733269105537065e-05
-3.563645051246844e-05,7.49181283284095e-05,-0.0035484779616309,-0.0001221219493628,-9.807986039932716e-05,0.0003702151065927,0.0066021933883132,-2.861924313031672e-05,0.0003044079532998,0.0001838731865847,-0.001078003725637,-5.995229026856119e-05
-3.715841773312522e-05,8.096746755264838e-05,-0.0036534603053985,-0.000135340579817,-9.0213531993939e-05,0.0003597566395317,0.0063166216287458,-2.946372547605769e-05,0.0002913497130513,0.0001931358672372,-0.0011488001767944,-5.681770278068488e-05
-3.871753069134342e-05,8.684315037642776e-05,-0.0037509425190517,-0.0001481805886889,-8.52846380593153e-05,0.0003500168947023,0.0060356165684138,-3.016467271547363e-05,0.0002816292432777,0.0002014747759556,-0.0012194054967875,-5.522035934811598e-05
-3.911562209386598e-05,9.297715499468228e-05,-0.0038364532781005,-0.0001610464704639,-8.175568253154352e-05,0.0003413886830015,0.0057609391129402,-3.072408322781772e-05,0.000275554132503,0.000208786098465,-0.0012921329552745,-5.381845762992388e-05
-3.988475952753312e-05,9.784540590908942e-05,-0.0039111426517217,-0.0001740161726511,-7.533741248551885e-05,0.0003327634612745,0.0054928495296313,-3.099734742064708e-05,0.0002706381082022,0.0002155510506826,-0.0013677110574823,-5.533165292379571e-05
-4.118296753321982e-05,0.0001021180430888,-0.0039799473044191,-0.0001864744458066,-7.028093646160193e-05,0.0003243708526655,0.0052317189135633,-3.112817724223671e-05,0.0002673314116102,0.000221688913883,-0.0014415616374113,-5.849151588364965e-05
-4.200238387651378e-05,0.0001064211675243,-0.0040405955609579,-0.0001984414221594,-6.64294417708433e-05,0.000316719935741,0.0049784251458234,-3.118111320635108e-05,0.0002662129503983,0.000227078013343,-0.0015133472195492,-6.168708921313382e-05
-4.221022725725554e-05,0.0001105176558796,-0.0040913501415091,-0.0002102808400642,-6.205517131468774e-05,0.0003095417531151,0.0047335346571324,-3.109912446552787e-05,0.0002666809016011,0.0002318020016386,-0.0015854636256406,-6.539828631458632e-05
-4.30947234078305e-05,0.0001135896979841,-0.0041360043515823,-0.0002217711391274,-5.662927808701923e-05,0.0003023458364638,0.0044968351224786,-3.085539246520774e-05,0.000267388706587,0.0002361472596122,-0.0016567372885976,-7.099995989319207e-05
-4.359063673964325e-05,0.0001167964211272,-0.0041748964097577,-0.0002326286508791,-5.312114483786879e-05,0.0002956923946494,0.0042687731660248,-3.057330273928294e-05,0.0002695734835573,0.0002398771240984,-0.0017242988593778,-7.622984313675917e-05
-4.38859772194089e-05,0.0001196081824872,-0.0042062050543777,-0.0002431172464296,-4.863198215545595e-05,0.0002893527193198,0.0040494552603541,-3.019645313800279e-05,0.0002723696914635,0.0002431507824476,-0.0017901789189595,-8.18535633591333e-05
-4.436774664086318e-05,0.0001219340264317,-0.0042320782317459,-0.000253150516001,-4.396317052429488e-05,0.0002832078092799,0.0038387845229711,-2.973576573744197e-05,0.0002754378419088,0.0002460283907819,-0.001853970615888,-8.809877151184864e-05
-4.521287456820566e-05,0.0001238027672306,-0.0042541308212138,-0.0002625414158897,-3.967015617697633e-05,0.0002772682240001,0.0036366027705609,-2.921278020819873e-05,0.0002786463083817,0.0002485461989332,-0.0019142514621283,-9.47245482154324e-05
-4.577731647237737e-05,0.0001256161583842,-0.0042715300303144,-0.0002712650025776,-3.581469050354613e-05,0.0002717108683264,0.0034429589767039,-2.866176620508476e-05,0.0002823795064963,0.000250656936977,-0.0019704055736086,-0.0001010124279302
-4.609817169408004e-05,0.0001273096425578,-0.0042839509171979,-0.0002795196795717,-3.21087120603547e-05,0.000266397394823,0.0032577815759274,-2.806604339300023e-05,0.0002864680986603,0.0002523893347048,-0.0020237897935939,-0.000107198610084
